   180    0.82544E+04    0.96452E+00   -0.58250E+02    0.93012E+05    0.22155E+04
   181    0.82974E+04    0.96645E+00   -0.58473E+02    0.91172E+05    0.21942E+04
   182    0.83403E+04    0.96818E+00   -0.58681E+02    0.89372E+05    0.21730E+04
   183    0.83830E+04    0.96961E+00   -0.58875E+02    0.87612E+05    0.21521E+04
   184    0.84257E+04    0.97078E+00   -0.59053E+02    0.85891E+05    0.21313E+04
   185    0.84684E+04    0.97180E+00   -0.59218E+02    0.84208E+05    0.21107E+04
   186    0.85106E+04    0.97250E+00   -0.59366E+02    0.82563E+05    0.20903E+04
   187    0.85530E+04    0.97299E+00   -0.59498E+02    0.80955E+05    0.20702E+04
   188    0.85953E+04    0.97322E+00   -0.59616E+02    0.79383E+05    0.20502E+04
   189    0.86374E+04    0.97319E+00   -0.59718E+02    0.77846E+05    0.20304E+04
   190    0.86797E+04    0.97292E+00   -0.59805E+02    0.76344E+05    0.20107E+04
   191    0.87216E+04    0.97240E+00   -0.59874E+02    0.74876E+05    0.19913E+04
   192    0.87634E+04    0.97162E+00   -0.59928E+02    0.73440E+05    0.19720E+04
   193    0.88051E+04    0.97060E+00   -0.59967E+02    0.72037E+05    0.19530E+04
   194    0.88468E+04    0.96932E+00   -0.59988E+02    0.70665E+05    0.19341E+04
   195    0.88883E+04    0.96779E+00   -0.59995E+02    0.69324E+05    0.19153E+04
   196    0.89297E+04    0.96602E+00   -0.59985E+02    0.68012E+05    0.18968E+04
   197    0.89710E+04    0.96402E+00   -0.59960E+02    0.66730E+05    0.18784E+04
   198    0.90123E+04    0.96177E+00   -0.59919E+02    0.65476E+05    0.18603E+04
   199    0.90535E+04    0.95929E+00   -0.59861E+02    0.64250E+05    0.18422E+04
   200    0.90946E+04    0.95656E+00   -0.59789E+02    0.63050E+05    0.18244E+04
   201    0.91355E+04    0.95361E+00   -0.59700E+02    0.61877E+05    0.18067E+04
   202    0.91764E+04    0.95043E+00   -0.59595E+02    0.60729E+05    0.17892E+04
   203    0.92171E+04    0.94706E+00   -0.59473E+02    0.59607E+05    0.17718E+04
   204    0.92575E+04    0.94349E+00   -0.59335E+02    0.58509E+05    0.17547E+04
   205    0.92979E+04    0.93976E+00   -0.59180E+02    0.57436E+05    0.17376E+04
   206    0.93380E+04    0.93586E+00   -0.59007E+02    0.56387E+05    0.17208E+04
   207    0.93780E+04    0.93180E+00   -0.58816E+02    0.55362E+05    0.17041E+04
   208    0.94176E+04    0.92762E+00   -0.58607E+02    0.54361E+05    0.16875E+04
   209    0.94570E+04    0.92331E+00   -0.58379E+02    0.53382E+05    0.16711E+04
   210    0.94963E+04    0.91890E+00   -0.58133E+02    0.52426E+05    0.16549E+04
   211    0.95353E+04    0.91441E+00   -0.57868E+02    0.51493E+05    0.16388E+04
   212    0.95739E+04    0.90982E+00   -0.57584E+02    0.50581E+05    0.16229E+04
   213    0.96124E+04    0.90518E+00   -0.57280E+02    0.49692E+05    0.16071E+04
   214    0.96506E+04    0.90045E+00   -0.56956E+02    0.48823E+05    0.15914E+04
   215    0.96885E+04    0.89580E+00   -0.56613E+02    0.47975E+05    0.15759E+04
   216    0.97261E+04    0.89102E+00   -0.56250E+02    0.47148E+05    0.15606E+04
   217    0.97635E+04    0.88624E+00   -0.55867E+02    0.46341E+05    0.15454E+04
   218    0.98006E+04    0.88145E+00   -0.55464E+02    0.45553E+05    0.15303E+04
   219    0.98374E+04    0.87663E+00   -0.55038E+02    0.44785E+05    0.15154E+04
   220    0.98739E+04    0.87189E+00   -0.54594E+02    0.44037E+05    0.15005E+04
   221    0.99102E+04    0.86714E+00   -0.54128E+02    0.43306E+05    0.14859E+04
   222    0.99461E+04    0.86251E+00   -0.53642E+02    0.42594E+05    0.14713E+04
   223    0.99816E+04    0.85790E+00   -0.53133E+02    0.41900E+05    0.14569E+04
   224    0.10017E+05    0.85329E+00   -0.52605E+02    0.41224E+05    0.14426E+04
   225    0.10052E+05    0.84880E+00   -0.52054E+02    0.40564E+05    0.14285E+04
   226    0.10087E+05    0.84442E+00   -0.51483E+02    0.39922E+05    0.14145E+04
   227    0.10121E+05    0.84012E+00   -0.50889E+02    0.39296E+05    0.14005E+04
   228    0.10155E+05    0.83587E+00   -0.50274E+02    0.38686E+05    0.13868E+04
   229    0.10188E+05    0.83174E+00   -0.49638E+02    0.38092E+05    0.13731E+04
   230    0.10222E+05    0.82770E+00   -0.48979E+02    0.37513E+05    0.13595E+04
   231    0.10254E+05    0.82379E+00   -0.48298E+02    0.36949E+05    0.13461E+04
   232    0.10287E+05    0.81993E+00   -0.47595E+02    0.36399E+05    0.13328E+04
   233    0.10319E+05    0.81632E+00   -0.46871E+02    0.35864E+05    0.13196E+04
   234    0.10351E+05    0.81277E+00   -0.46124E+02    0.35343E+05    0.13065E+04
   235    0.10382E+05    0.80936E+00   -0.45355E+02    0.34835E+05    0.12935E+04
   236    0.10413E+05    0.80604E+00   -0.44564E+02    0.34341E+05    0.12806E+04
   237    0.10443E+05    0.80288E+00   -0.43751E+02    0.33859E+05    0.12678E+04
   238    0.10473E+05    0.79993E+00   -0.42915E+02    0.33390E+05    0.12551E+04
   239    0.10503E+05    0.79702E+00   -0.42057E+02    0.32932E+05    0.12426E+04
